ID,irt_difficulty,score_var,split
uAB_r0,8.15377426147461,wer,train-None
uAB_r5,4.093496322631836,wer,train-None
uAB_r9,4.225511074066162,wer,train-None
uAB_r11,5.068335056304932,wer,train-None
uAB_r13,3.088901996612549,wer,train-None
uAB_r15,8.099556922912598,wer,train-None
uAB_r18,0.9555912017822266,wer,train-None
uAB_r20,3.59981369972229,wer,train-None
uAB_r22,2.742034912109375,wer,train-None
uAB_r24,13.2754545211792,wer,train-None
uAB_r26,1.3712910413742065,wer,train-None
uAB_r27,1.671749234199524,wer,train-None
uAB_r28,3.907849073410034,wer,train-None
uAB_r30,9.020482063293457,wer,train-None
uAB_r31,6.966879844665527,wer,train-None
uAB_r33,0.9868369102478027,wer,train-None
uAB_r34,4.9626851081848145,wer,train-None
uAB_r35,14.056610107421875,wer,train-None
uAB_r36,6.9881205558776855,wer,train-None
uAB_r40,2.2090694904327393,wer,train-None
uAB_r41,5.421431541442871,wer,train-None
uAB_r42,5.54963493347168,wer,train-None
uAB_r43,3.736330509185791,wer,train-None
uAB_r45,-1.2647724151611328,wer,train-None
uAB_r48,4.744304656982422,wer,train-None
uAB_r49,1.5416452884674072,wer,train-None
uAB_r50,4.850556373596191,wer,train-None
uAB_r54,10.998021125793457,wer,train-None
uAI_r264,6.640122413635254,wer,train-None
uAI_r266,5.9766693115234375,wer,train-None
uAI_r268,9.053168296813965,wer,train-None
uAI_r272,10.967270851135254,wer,train-None
uAI_r273,3.6506271362304688,wer,train-None
uAI_r275,4.4613752365112305,wer,train-None
uAI_r279,6.496796607971191,wer,train-None
uAI_r281,2.489344596862793,wer,train-None
uAI_r283,0.42886632680892944,wer,train-None
uAI_r284,-1.1692566871643066,wer,train-None
uAI_r287,3.655289649963379,wer,train-None
uAI_r288,3.5335545539855957,wer,train-None
uAI_r291,6.400113582611084,wer,train-None
uAI_r294,5.2309651374816895,wer,train-None
uAI_r300,15.8947114944458,wer,train-None
uAI_r302,4.714605331420898,wer,train-None
uAI_r304,8.112470626831055,wer,train-None
uAI_r309,10.205397605895996,wer,train-None
uAI_r310,10.532711029052734,wer,train-None
uAI_r311,5.687321186065674,wer,train-None
uAI_r314,15.88323974609375,wer,train-None
uAI_r316,4.470634460449219,wer,train-None
uAI_r319,18.29955291748047,wer,train-None
uAI_r323,1.532982587814331,wer,train-None
uAI_r324,4.30987024307251,wer,train-None
uAI_r325,1.71946382522583,wer,train-None
uAI_r327,6.629690170288086,wer,train-None
uAI_r328,10.102137565612793,wer,train-None
uAI_r329,4.270527362823486,wer,train-None
uAI_r330,7.736251354217529,wer,train-None
uAI_r331,15.571023941040039,wer,train-None
uAI_r333,10.723828315734863,wer,train-None
uAI_r334,-0.8425552845001221,wer,train-None
uAI_r340,10.15517807006836,wer,train-None
uAI_r341,6.769897937774658,wer,train-None
uAI_r343,4.3913893699646,wer,train-None
uAK_r344,-13.997706413269043,wer,train-None
uAK_r348,-10.13082504272461,wer,train-None
uAK_r349,-14.331964492797852,wer,train-None
uAK_r351,-8.457168579101562,wer,train-None
uAK_r353,0.7245618104934692,wer,train-None
uAK_r355,-14.942012786865234,wer,train-None
uAK_r357,-10.478899955749512,wer,train-None
uAK_r359,-11.769131660461426,wer,train-None
uAK_r362,-13.3405179977417,wer,train-None
uAK_r366,-9.288233757019043,wer,train-None
uAK_r367,-15.13792896270752,wer,train-None
uAK_r368,-12.021014213562012,wer,train-None
uAK_r370,-10.779629707336426,wer,train-None
uAK_r374,-2.6999473571777344,wer,train-None
uAK_r375,-12.180248260498047,wer,train-None
