ID,irt_difficulty,score_var,split
f5_r1130,2.8387973308563232,SubjectiveLit,train-Constant
f3_r910,-2.8959832191467285,SubjectiveLit,train-Constant
f5_r1066,1.7300121784210205,SubjectiveLit,train-Constant
f2_r152,2.802839517593384,SubjectiveLit,train-Constant
f4_r1106,4.750253677368164,SubjectiveLit,train-Constant
f4_r1492,2.5806684494018555,SubjectiveLit,train-Constant
f4_r353,5.1725311279296875,SubjectiveLit,train-Constant
f2_r1569,6.160505294799805,SubjectiveLit,train-Constant
f3_r919,3.3999316692352295,SubjectiveLit,train-Constant
f2_r1254,-4.0831379890441895,SubjectiveLit,train-Constant
f4_r6,5.638329982757568,SubjectiveLit,train-Constant
f4_r1294,-6.4848809242248535,SubjectiveLit,train-Constant
f4_r1437,-0.12635569274425507,SubjectiveLit,train-Constant
f3_r551,9.208711624145508,SubjectiveLit,train-Constant
f5_r660,-2.0675034523010254,SubjectiveLit,train-Constant
f3_r1339,-0.15691500902175903,SubjectiveLit,train-Constant
f2_r434,-2.4083120822906494,SubjectiveLit,train-Constant
f2_r1389,-1.2221686840057373,SubjectiveLit,train-Constant
f3_r1085,10.587122917175293,SubjectiveLit,train-Constant
f4_r1116,-1.0097298622131348,SubjectiveLit,train-Constant
f5_r972,-8.02328109741211,SubjectiveLit,train-Constant
f5_r20,-6.073726177215576,SubjectiveLit,train-Constant
f4_r164,3.2412595748901367,SubjectiveLit,train-Constant
f2_r1290,-2.882668972015381,SubjectiveLit,train-Constant
f5_r124,-0.08378882706165314,SubjectiveLit,train-Constant
f3_r707,-7.838341236114502,SubjectiveLit,train-Constant
f4_r555,2.9424681663513184,SubjectiveLit,train-Constant
f4_r729,0.2157001495361328,SubjectiveLit,train-Constant
f4_r1193,-3.9727625846862793,SubjectiveLit,train-Constant
f5_r1112,5.640860080718994,SubjectiveLit,train-Constant
f3_r1265,-9.30866527557373,SubjectiveLit,train-Constant
f5_r1020,0.6091058254241943,SubjectiveLit,train-Constant
f3_r1473,1.1126155853271484,SubjectiveLit,train-Constant
f3_r557,0.28477081656455994,SubjectiveLit,train-Constant
f3_r1470,7.255651950836182,SubjectiveLit,train-Constant
f5_r925,-5.842767238616943,SubjectiveLit,train-Constant
f2_r1371,-12.083627700805664,SubjectiveLit,train-Constant
f5_r549,2.6808366775512695,SubjectiveLit,train-Constant
f4_r386,-4.610264301300049,SubjectiveLit,train-Constant
f4_r1037,-4.021064281463623,SubjectiveLit,train-Constant
f3_r1217,-5.137705326080322,SubjectiveLit,train-Constant
f2_r160,-0.8920502662658691,SubjectiveLit,train-Constant
f3_r742,-4.297749996185303,SubjectiveLit,train-Constant
f3_r1610,-1.1003711223602295,SubjectiveLit,train-Constant
f4_r701,-8.914344787597656,SubjectiveLit,train-Constant
f2_r1022,-6.806875705718994,SubjectiveLit,train-Constant
f5_r1609,-5.609199523925781,SubjectiveLit,train-Constant
f3_r593,-5.203577995300293,SubjectiveLit,train-Constant
f5_r373,2.909170150756836,SubjectiveLit,train-Constant
f2_r279,5.147153854370117,SubjectiveLit,train-Constant
f2_r760,0.8391604423522949,SubjectiveLit,train-Constant
f3_r1009,6.030050277709961,SubjectiveLit,train-Constant
f3_r1435,8.281072616577148,SubjectiveLit,train-Constant
f5_r1673,-0.39978909492492676,SubjectiveLit,train-Constant
f4_r673,1.078050971031189,SubjectiveLit,train-Constant
f4_r838,-1.2277848720550537,SubjectiveLit,train-Constant
f5_r1383,-6.956155776977539,SubjectiveLit,train-Constant
f3_r1534,-3.498422145843506,SubjectiveLit,train-Constant
f4_r599,0.5436961650848389,SubjectiveLit,train-Constant
f4_r661,-2.668956995010376,SubjectiveLit,train-Constant
f2_r1051,-4.160498142242432,SubjectiveLit,train-Constant
f5_r835,-7.329267978668213,SubjectiveLit,train-Constant
f2_r128,-6.160170078277588,SubjectiveLit,train-Constant
f2_r669,-12.205733299255371,SubjectiveLit,train-Constant
f2_r181,5.40127420425415,SubjectiveLit,train-Constant
f2_r552,-2.633510112762451,SubjectiveLit,train-Constant
f5_r946,1.4684492349624634,SubjectiveLit,train-Constant
f4_r964,-0.3155064880847931,SubjectiveLit,train-Constant
f4_r150,-0.24335335195064545,SubjectiveLit,train-Constant
f5_r626,1.3813177347183228,SubjectiveLit,train-Constant
f5_r758,1.3727048635482788,SubjectiveLit,train-Constant
f5_r323,-0.6715402603149414,SubjectiveLit,train-Constant
f3_r1248,1.8709731101989746,SubjectiveLit,train-Constant
f4_r978,12.525673866271973,SubjectiveLit,train-Constant
f4_r277,-1.5528154373168945,SubjectiveLit,train-Constant
f2_r1393,-1.6374419927597046,SubjectiveLit,train-Constant
f4_r582,-3.9807515144348145,SubjectiveLit,train-Constant
f5_r556,1.8987177610397339,SubjectiveLit,train-Constant
f2_r955,-2.361989736557007,SubjectiveLit,train-Constant
f5_r1497,-1.0907646417617798,SubjectiveLit,train-Constant
f4_r1093,4.201132774353027,SubjectiveLit,train-Constant
f5_r304,0.4499795436859131,SubjectiveLit,train-Constant
f3_r256,-0.5145851969718933,SubjectiveLit,train-Constant
f5_r968,-4.507211685180664,SubjectiveLit,train-Constant
f2_r1000,6.278189182281494,SubjectiveLit,train-Constant
f2_r1424,1.4971697330474854,SubjectiveLit,train-Constant
f2_r1690,-2.7088160514831543,SubjectiveLit,train-Constant
f4_r1432,3.5186495780944824,SubjectiveLit,train-Constant
f2_r1259,-7.006084442138672,SubjectiveLit,train-Constant
f2_r565,4.438133239746094,SubjectiveLit,train-Constant
f4_r717,1.682063341140747,SubjectiveLit,train-Constant
f2_r1095,1.2835156917572021,SubjectiveLit,train-Constant
f5_r527,1.3806962966918945,SubjectiveLit,train-Constant
f4_r459,-8.190898895263672,SubjectiveLit,train-Constant
f5_r647,4.978673934936523,SubjectiveLit,train-Constant
f3_r266,-2.4815025329589844,SubjectiveLit,train-Constant
f4_r1586,0.8206111192703247,SubjectiveLit,train-Constant
f4_r732,-1.7574561834335327,SubjectiveLit,train-Constant
f2_r17,2.3506219387054443,SubjectiveLit,train-Constant
f2_r1005,1.0185301303863525,SubjectiveLit,train-Constant
f3_r1552,-3.671464204788208,SubjectiveLit,train-Constant
